Title	URL	GeneratedTags
新中餐全球突围的广东样本：用生态整合破解关税困局	https://m.21jingji.com/article/20250420/herald/3c37bd9e9d4ba6454336781a38a0cc1e.html	预制菜出海,广东预制菜,关税困局,新中餐,供应链出海,东南亚
www_jishixiezuo_com	https://www.jishixiezuo.com/	AI写作,热点预估,低粉爆文,流量密码,一键生成,数据安全
caifuhao_eastmoney_com_news_20250420063043349361600	http://caifuhao.eastmoney.com/news/20250420063043349361600	人形机器人,亦庄马拉松,优必选天工,产业爆发,具身智能,研发费用,技术突破
www_gelonghui_com_p_2066329	https://www.gelonghui.com/p/2066329	环氧丙烷,红宝丽,股价飙涨,产能淘汰,游资炒作,概念股
www_yicai_com_news_102578946_html	https://www.yicai.com/news/102578946.html	境外机构增持,中国债券,4.5万亿,债券市场,对外开放,人民币债券
m_21jingji_com_article_20250420_herald_7a2890ede287630428765e1a622c8dc8_html	https://m.21jingji.com/article/20250420/herald/7a2890ede287630428765e1a622c8dc8.html	中柬命运共同体,中柬合作,中柬旅游年,中柬经贸,中国投资,一带一路,对外开放
www_yicai_com_news_102579398_html	https://www.yicai.com/news/102579398.html	医美产业,外高桥,生物医药,跨国公司,产业集聚,医疗器械,大健康
www_yicai_com_news_102578870_html	https://www.yicai.com/news/102578870.html	消费增速,中部崛起,县域消费,零售总额,河南,湖北
wallstreetcn_com_articles_3745420	https://wallstreetcn.com/articles/3745420	特朗普,鲍威尔,美联储降息,关税影响,美联储换帅,政治压力
关税问题的解决之道——中美贸易逆差的减少与能源贸易	https://www.gelonghui.com/p/2066116	关税问题,中美贸易,贸易逆差,能源贸易,避险优先,黄金避险
caifuhao_eastmoney_com_news_20250419183654111083200	http://caifuhao.eastmoney.com/news/20250419183654111083200	天岳先进,碳化硅,新能源汽车,功率半导体,业绩激增,碳化硅衬底,液相法,8英寸
www_yicai_com_news_102579335_html	https://www.yicai.com/news/102579335.html	广交会,稳外贸,品牌出海,一带一路,新兴市场,生态出海,跨境平台
人形机器人，全球首“跑”！	https://www.yicai.com/image/102579326.html	人形机器人,人机共跑,北京亦庄,半程马拉松,科技运动
为等同行人上车竟阻挡列车车门关闭？一旅客被行政拘留	https://m.21jingji.com/article/20250420/herald/ba764e2b2f92cff84f310e434fb02408.html	阻挡车门,行政拘留,妨碍交通,深圳北站,列车延误
www_news_cn_fortune_2024-12_26_c_1212408517_htm	http://www.news.cn/fortune/2024-12/26/c_1212408517.htm	佛山机场,新航站楼,中联航,模块化建设,大湾区,文旅产业
www_news_cn_fortune_2024-12_26_c_1212408507_htm	http://www.news.cn/fortune/2024-12/26/c_1212408507.htm	睡眠友好,新风空调,TCL,AI睡眠,低噪新风,健康家电,空气质量
caifuhao_eastmoney_com_news_20250420131556270298310	http://caifuhao.eastmoney.com/news/20250420131556270298310	汽车智能化,智驾科技,车路协同,辅助驾驶,畸形宣传,跨界造车,用词规范
www_eeo_com_cn_2025_0417_722236_shtml	http://www.eeo.com.cn/2025/0417/722236.shtml	企业开户e,港澳台开户,民生银行,开户便利化,金融开放,营商环境优化
www_yicai_com_news_102579392_html	https://www.yicai.com/news/102579392.html	混沌少年时,一镜到底,青少年价值观,非自愿独身,网络时代,家庭影响
m_21jingji_com_article_20250420_herald_c4169d0544511abadbece22f294b74b0_html	https://m.21jingji.com/article/20250420/herald/c4169d0544511abadbece22f294b74b0.html	马冈鹅,预制菜,关税风暴,农产品出海,双循环,政产学研金,广东农业
付鹏说来评：汇率贬值是否意味着股市也要受创？	https://wallstreetcn.com/premium/articles/3745470?layout=wscn-layout	汇率贬值,股市受创,资本流动,付鹏说,市场波动
m_21jingji_com_article_20250420_herald_53172b31931f2b5a73e920de0215dd50_html	https://m.21jingji.com/article/20250420/herald/53172b31931f2b5a73e920de0215dd50.html	广州引才,百万英才,春雷计划,人才红利,广汽集团,低空经济,校企合作,大湾区
www_yicai_com_news_102579377_html	https://www.yicai.com/news/102579377.html	LPR报价,服务业开放,美联储褐皮书,行业盛会,限售股解禁,拓荆科技,南京银行,零申购
www_yicai_com_news_102579111_html	https://www.yicai.com/news/102579111.html	爱马仕涨价,特朗普关税,奢侈品遇冷,LVMH,关税影响,奢侈品行业
www_news_cn_fortune_2024-12_30_c_1212408532_htm	http://www.news.cn/fortune/2024-12/30/c_1212408532.htm	科技鞋服,足梦思,体验式消费,千城万店,郭桂先,健康舒适,市值3000亿
www_yicai_com_image_102437027_html	https://www.yicai.com/image/102437027.html	胖东来,永辉超市,东来式服务,自主调改店,万达广场
A股的冲击触底，资金已经选择新主线！	http://caifuhao.eastmoney.com/news/20250416162055141573720	A股,机构资金,出口转内需,AI科技,机构库存,做多窗口,汽车豁免
www_news_cn_fortune_2024-12_31_c_1212408543_htm	http://www.news.cn/fortune/2024-12/31/c_1212408543.htm	气候变化,双碳目标,新质生产力,绿色转型,生态文明,碳排放,气候合作,绿色发展
caifuhao_eastmoney_com_news_20250420014536400048860	http://caifuhao.eastmoney.com/news/20250420014536400048860	低价买入,价值投资,中央汇金,A股市场,长期投资
日美关税谈判开启:美打安保牌，日找突破口	https://cn.nikkei.com/politicsaeconomy/investtrade/58610-2025-04-18-10-12-17.html	日美关税谈判,驻日美军,贸易逆差,对华贸易,特朗普,汇率筹码,全球贸易量,中美对立
caifuhao_eastmoney_com_news_20250419214619219398060	http://caifuhao.eastmoney.com/news/20250419214619219398060	机器人半马,机器人产业,技术难点,中国机器人,A股,产业炒作
m_21jingji_com_article_20250420_herald_d48e6a47e9a858b08e5a2dee59e00fa9_html	https://m.21jingji.com/article/20250420/herald/d48e6a47e9a858b08e5a2dee59e00fa9.html	并购重组,A股,产业链整合,产业升级,制造业并购,优势互补,集约化发展,矿山机械
www_yicai_com_news_102579145_html	https://www.yicai.com/news/102579145.html	稳就业,促消费,扩内需,逆周期调节,民间投资,房地产市场,降准降息,高质量发展
caifuhao_eastmoney_com_news_20250419213047448815730	http://caifuhao.eastmoney.com/news/20250419213047448815730	国家队护盘,中美关税,沪弱深强,6G概念,房地产链,银行股,防御性配置,业绩确定性
finance_sina_com_cn_roll_2025-04-15_doc-inetfhrw8531148_shtml	https://finance.sina.com.cn/roll/2025-04-15/doc-inetfhrw8531148.shtml	广告牌匾,禁用红蓝黑,三河市,免职处理,营商环境,侵害群众利益,零容忍
www_eeo_com_cn_2025_0418_722461_shtml	http://www.eeo.com.cn/2025/0418/722461.shtml	公募基金,科技股,人工智能,AI应用,基金持仓,算力,AIGC,自动驾驶,智能机器人
www_yicai_com_news_102568538_html	https://www.yicai.com/news/102568538.html	对等关税,关税豁免,美国科技股,科技巨头,供应链亚洲,半导体,人工智能
www_yicai_com_news_102578559_html	https://www.yicai.com/news/102578559.html	李显龙,对等关税,自由贸易,多边主义,新加坡经济,全球贸易,东盟一体化
caifuhao_eastmoney_com_news_20250420103627494641580	http://caifuhao.eastmoney.com/news/20250420103627494641580	ETF规模,股票ETF,沪深300ETF,机器人ETF,指数ETF,份额净流入,份额净流出,中证机器人
中装建设转债议案分析	https://www.jisilu.cn/question/508729	中装建设,可转债,预重整,不许转股,不许卖出,避免被割
美国债券利率上涨，美元指数触及16个月新高	https://cn.investing.com/news/stock-market-news/article-2650182	美债利率,美元指数,16个月新高,美债收益率,美国经济
www_gelonghui_com_p_2066700	https://www.gelonghui.com/p/2066700	电力工业,发电装机,太阳能发电,风电,电源工程,电网工程
价值投资之懒惰的投资者	http://caifuhao.eastmoney.com/news/20250419182523711811390	价值投资,懒人投资,长期持有,买入持有,能力圈,分红收入,巴菲特
云闪付与微信支付、支付宝争夺中国支付市场份额	https://cn.investing.com/news/economic-indicators/article-2649854	云闪付,支付市场,微信支付,支付宝,市场份额
www_gelonghui_com_p_2065793	https://www.gelonghui.com/p/2065793	人形机器人,半程马拉松,天工Ultra,N2机器人,行者二号,机器人大赛,具身智能
wallstreetcn_com_articles_3745394	https://wallstreetcn.com/articles/3745394	美股下跌,欧股上涨,科技七姐妹,英伟达,欧洲央行,特朗普,中概股,台积电
中国驻日大使: 与日本一道维护多边贸易	https://cn.nikkei.com/columnviewpoint/viewpoint/58614-2025-04-19-07-11-29.html	多边贸易,中日合作,特朗普关税,WTO规则,开放经济
头脑发热，想做空黄金，求拍醒	https://www.jisilu.cn/question/508728	黄金价格,做空黄金,美债稳定,中期选举,阶段性顶部
www_eeo_com_cn_2025_0417_722224_shtml	http://www.eeo.com.cn/2025/0417/722224.shtml	人形机器人,机器人跑马,北京亦庄,机器人竞赛,灵宝机器人,松延动力,数据积累,硬件软件
caifuhao_eastmoney_com_news_20250420105820745837720	http://caifuhao.eastmoney.com/news/20250420105820745837720	新能源消纳,弃风弃光,电力市场,储能,特高压,虚拟电厂,沙戈荒
关税政策叠加负面因素冲击美旅游业 3月赴美游客锐减近12%	https://m.21jingji.com/timeline/d51a6dac54223e807c8bb9895b4995c6.html	赴美游客锐减,关税政策,美旅游业,贸易顺差,负面言论,边境政策
www_news_cn_fortune_2024-12_26_c_1212408516_htm	http://www.news.cn/fortune/2024-12/26/c_1212408516.htm	珐华技艺,文化出海,中国浪漫,非遗传承,朝元窑,于山,文化自信
caifuhao_eastmoney_com_news_20250420100351501227430	http://caifuhao.eastmoney.com/news/20250420100351501227430	过度挑选,散户选股,股市投资,市场趋势,风险控制
